SKU,Name,Image,colour1,percent1,colour2,percent2,colour3,percent3
017229141575,"Plantronics Backbeat GO 2 - White with Charging Case by Plantronics","https://dynamic.indigoimages.ca/gifts/017229141575.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,32.0,RED,29.0,BROWN,13.0
017229141711,"Plantronics Backbeat GO 2 Wireless Earbuds by Plantronics","https://dynamic.indigoimages.ca/gifts/017229141711.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,65.0,BLACK,32.0
017816271258,"Snowy Pine Tree with Burlap Base  24 by Indigo","https://dynamic.indigoimages.ca/gifts/017816271258.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,61.0,BLACK,23.0,GREEN,9.0
017816333406,"Snowy Pine Tree with Burlap Base  15 by Indigo","https://dynamic.indigoimages.ca/gifts/017816333406.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,63.0,BLACK,20.0,GREEN,8.0
018713604927,"Gaiam Yoga Mat Wipes - Pack of 20 by Gaiam","https://dynamic.indigoimages.ca/gifts/018713604927.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,39.0,GREY/WHITE,21.0,BROWN,11.0
018713613813,"Gaiam Classic Balance Ball Chair- Ocean Blue  by Gaiam","https://dynamic.indigoimages.ca/gifts/018713613813.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,58.0,GREY/WHITE,36.0
018713614391,"Gaiam Balance Disc by Gaiam","https://dynamic.indigoimages.ca/gifts/018713614391.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,42.0,GREEN,31.0,GREY/WHITE,18.0
018713615312,"Gaiam Sol Studio Select Premium Yoga Blanket - Blue & Grey Stripe by Gaiam","https://dynamic.indigoimages.ca/gifts/018713615312.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,62.0,GREY/WHITE,34.0
018713618009,"Gaiam Sol Studio Select Neck Pillow - Slate by Gaiam","https://dynamic.indigoimages.ca/gifts/018713618009.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,89.0
018713618153,"Gaiam Sol Studio Select Zafu Crescent Mediation Cushion - Slate by Gaiam","https://dynamic.indigoimages.ca/gifts/018713618153.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,93.0
018713618214,"Gaiam Zabuton Meditation Cushion-Grey by Gaiam","https://dynamic.indigoimages.ca/gifts/018713618214.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,97.0
018713618221,"Gaiam Zabuton Meditation Cushion-Burgundy by Gaiam","https://dynamic.indigoimages.ca/gifts/018713618221.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,58.0,PURPLE,38.0
018713618276,"Gaiam Sol Studio Select Neck Pillow - Burgundy by Gaiam","https://dynamic.indigoimages.ca/gifts/018713618276.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,78.0
018713619525,"Gaiam 5mm Premium Reversible Print Yoga Mat - Pleasant Pose by Gaiam","https://dynamic.indigoimages.ca/gifts/018713619525.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,67.0,PURPLE,26.0,PINK,6.0
018713619716,"Gaiam Printed Yoga Mat - Hamsa 4mm by Gaiam","https://dynamic.indigoimages.ca/gifts/018713619716.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,95.0
018713619723,"Gaiam Printed Yoga Mat - Blue Medallion 4mm  by Gaiam","https://dynamic.indigoimages.ca/gifts/018713619723.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,74.0,GREY/WHITE,26.0
018713620217,"Gaiam Sol Studio Select Meditation Knee Pillow - Slate by Gaiam","https://dynamic.indigoimages.ca/gifts/018713620217.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,83.0
018713620224,"Gaiam Sol Studio Select Meditation Ankle Pillow - Slate by Gaiam","https://dynamic.indigoimages.ca/gifts/018713620224.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,86.0
018713620583,"Gaiam Rectangular Bolster - Teal by Gaiam","https://dynamic.indigoimages.ca/gifts/018713620583.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,76.0
018713621795,"Gaiam Performance Mat Bag - Grey by Gaiam","https://dynamic.indigoimages.ca/gifts/018713621795.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,43.0,BLACK,25.0,GREEN,16.0
018713621818,"Gaiam Balance Ball Stability Ring - Grey by Gaiam","https://dynamic.indigoimages.ca/gifts/018713621818.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,96.0
018713621856,"Gaiam Premium Longer/Wider Yoga Mat - Plum Jam 5mm by Gaiam","https://dynamic.indigoimages.ca/gifts/018713621856.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,94.0
018713621863,"Gaiam Premium Longer/Wider Yoga Mat - Navy & Blue 5mm by Gaiam","https://dynamic.indigoimages.ca/gifts/018713621863.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,48.0,BLUE,29.0,GREEN,21.0
018713621870,"Gaiam Premium Marrakesh Longer/Wider Yoga Mat - Grey & Teal 5mm by Gaiam","https://dynamic.indigoimages.ca/gifts/018713621870.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,96.0
018713623348,"Gaiam Rectangular Bolster - Purple by Gaiam","https://dynamic.indigoimages.ca/gifts/018713623348.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PURPLE,57.0,GREY/WHITE,34.0
018713623355,"Gaiam Rectangular Bolster - Black by Gaiam","https://dynamic.indigoimages.ca/gifts/018713623355.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,97.0
019218998566,"Paper Twist String Cream  by East of India","https://dynamic.indigoimages.ca/gifts/019218998566.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,74.0,PINK,24.0
019275015138,"WordARound by Ravensburger","https://dynamic.indigoimages.ca/gifts/019275015138.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLACK,26.0,BLUE,18.0,RED,17.0
019275036003,"Pathwords Game by Pierre Belvedere","https://dynamic.indigoimages.ca/gifts/019275036003.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,36.0,GREY/WHITE,29.0,GREEN,9.0
019649200368,"Curious George Jack In The Box by Schylling","https://dynamic.indigoimages.ca/gifts/019649200368.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,31.0,PINK,17.0,BLACK,13.0
019649200405,"Schylling Accordion by Schylling","https://dynamic.indigoimages.ca/gifts/019649200405.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,48.0
019649201938,"Pick Up Sticks by Schylling","https://dynamic.indigoimages.ca/gifts/019649201938.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,27.0,GREY/WHITE,25.0,GREEN,24.0
019649202317,"Wooden Recorder ","https://dynamic.indigoimages.ca/gifts/019649202317.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,44.0,ORANGE,22.0,GREY/WHITE,17.0
019649202867,"Tin Drum by Schylling","https://dynamic.indigoimages.ca/gifts/019649202867.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,36.0,GREY/WHITE,26.0,RED,9.0
019649202881,"Jester Jack In The Box by Schylling","https://dynamic.indigoimages.ca/gifts/019649202881.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,23.0,BLUE,20.0,ORANGE,12.0
019649203437,"Curious George Jigsaw Puzzle by Schylling","https://dynamic.indigoimages.ca/gifts/019649203437.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,25.0,BROWN,18.0,PINK,15.0
019649204540,"Porcelain Tea Set by Schylling","https://dynamic.indigoimages.ca/gifts/019649204540.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,30.0,GREEN,23.0,BROWN,14.0
019649205998,"Wonder Wand (Assorted Colours)","https://dynamic.indigoimages.ca/gifts/019649205998.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,BLUE,27.0,YELLOW,12.0
019649207169,"Little Helper Broom Set","https://dynamic.indigoimages.ca/gifts/019649207169.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,24.0,BLUE,21.0,YELLOW,18.0
019649218127,"Balloon Animals Kit by Schylling","https://dynamic.indigoimages.ca/gifts/019649218127.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,27.0,BROWN,18.0,RED,16.0
019649219049,"Mini Top (colours vary) by Schylling","https://dynamic.indigoimages.ca/gifts/019649219049.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,31.0,YELLOW,19.0,GREY/WHITE,17.0
019649219209,"Xylophone by Schylling","https://dynamic.indigoimages.ca/gifts/019649219209.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,38.0,GREY/WHITE,20.0,GREEN,11.0
019649221226,"Bingo Game by Schylling","https://dynamic.indigoimages.ca/gifts/019649221226.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,43.0
019649221929,"Musical Hand Bells by Schylling","https://dynamic.indigoimages.ca/gifts/019649221929.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,21.0,GREY/WHITE,19.0,GREEN,16.0
019649222858,"Velcro Hand Bells (Assorted Colours)","https://dynamic.indigoimages.ca/gifts/019649222858.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,40.0,GREY/WHITE,27.0,PINK,17.0
019649223145,"Schylling Sock Monkey","https://dynamic.indigoimages.ca/gifts/019649223145.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,42.0,GREY/WHITE,34.0
019649223176,"Sock Monkey Jack in the Box","https://dynamic.indigoimages.ca/gifts/019649223176.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,28.0,GREY/WHITE,21.0,PINK,19.0
019649228232,"Schylling Thomas Tin Dome Keepsake Box by Thomas & Friends Wooden Railway","https://dynamic.indigoimages.ca/gifts/019649228232.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,46.0
019649230556,"Little Helper Pink Broom Set by Schylling","https://dynamic.indigoimages.ca/gifts/019649230556.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,30.0,ORANGE,17.0,YELLOW,15.0
019649230631,"Garden Fun Tin Tea Set by Schylling","https://dynamic.indigoimages.ca/gifts/019649230631.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,43.0
019649232727,"Wood Rocker (Orange or Blue) by Schylling","https://dynamic.indigoimages.ca/gifts/019649232727.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,26.0,GREY/WHITE,26.0,PINK,21.0
019962469336,"Giant Colouring Mural - Ocean World by LULLABEE","https://dynamic.indigoimages.ca/gifts/019962469336.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,61.0
019962506444,"Cloudnola Clock - Copper by Cloudnola","https://dynamic.indigoimages.ca/gifts/019962506444.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,48.0,BROWN,42.0
019962506543,"Cloudnola Clock - Gold by Cloudnola","https://dynamic.indigoimages.ca/gifts/019962506543.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,62.0
019962506642,"Cloudnola Clock - Silver by Cloudnola","https://dynamic.indigoimages.ca/gifts/019962506642.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,97.0
019962507243,"Cloudnola Wood Clock by Cloudnola","https://dynamic.indigoimages.ca/gifts/019962507243.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,35.0,GREEN,31.0,GREY/WHITE,29.0
019962507342,"Cloudnola Cement Clock by Cloudnola","https://dynamic.indigoimages.ca/gifts/019962507342.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,76.0
019962507540,"Cloudnola Marble Clock by Cloudnola","https://dynamic.indigoimages.ca/gifts/019962507540.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,82.0
020373002227,"Lace A Shape ","https://dynamic.indigoimages.ca/gifts/020373002227.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,49.0,GREY/WHITE,20.0,PINK,9.0
020373003583,"Monkey Basketball by International Playthings","https://dynamic.indigoimages.ca/gifts/020373003583.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,24.0,BROWN,22.0,PINK,20.0
020373003590,"My First construction site by International Playthings","https://dynamic.indigoimages.ca/gifts/020373003590.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,47.0
020373003644,"Delux Fill 'N Fun Water Mat by International Playthings","https://dynamic.indigoimages.ca/gifts/020373003644.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,41.0,BLUE,29.0,GREY/WHITE,15.0
020373003651,"Inflatable Froggy Roly Poly by International Playthings","https://dynamic.indigoimages.ca/gifts/020373003651.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,75.0
020373003811,"Squeak 'N Stack Blocks by International Playthings","https://dynamic.indigoimages.ca/gifts/020373003811.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,23.0,YELLOW,22.0,GREEN,12.0
020373020214,"Little Doctor Kit by International Playthings","https://dynamic.indigoimages.ca/gifts/020373020214.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,BLUE,34.0
020373020979,"Little Builder Toolbelt by International Playthings","https://dynamic.indigoimages.ca/gifts/020373020979.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,29.0,GREY/WHITE,28.0,BLUE,17.0
020373022171,"Kidoozie Little Tuffies by Kidoozie","https://dynamic.indigoimages.ca/gifts/020373022171.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,28.0,BLACK,13.0,YELLOW,11.0
020373023505,"My First Purse by International Playthings","https://dynamic.indigoimages.ca/gifts/020373023505.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,37.0,PURPLE,35.0
020373024045,"Kidoozie Hop and Squeak Pogo Jumper by Kidoozie","https://dynamic.indigoimages.ca/gifts/020373024045.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,63.0
020373024373,"Kidoozie- Pirate Den Playhouse  by Kidoozie","https://dynamic.indigoimages.ca/gifts/020373024373.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",RED,28.0,BROWN,18.0,GREY/WHITE,16.0
020373024380,"Kidoozie- Royal Princess Playhouse  by Kidoozie","https://dynamic.indigoimages.ca/gifts/020373024380.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,86.0
020373024793,"Kidoozie My First Zoomin Garage by Hexbug","https://dynamic.indigoimages.ca/gifts/020373024793.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,24.0,YELLOW,21.0,BLUE,18.0
020373025080,"Little Doctor Kit by International Playthings","https://dynamic.indigoimages.ca/gifts/020373025080.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,30.0,BLUE,24.0,BROWN,16.0
020373214040,"Country Nurse Set","https://dynamic.indigoimages.ca/gifts/020373214040.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,36.0,BROWN,34.0
020373214057,"Country Dentist Set by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214057.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,41.0,BROWN,25.0,GREEN,16.0
020373214064,"Calico Critters - Sandy Cat Family","https://dynamic.indigoimages.ca/gifts/020373214064.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,35.0,PINK,30.0,BROWN,14.0
020373214071,"Calico Critters - Sandy Cat Twins by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214071.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,38.0,PINK,30.0
020373214095,"Calico Critters - Adventure Treasure Ship by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214095.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,39.0
020373214125,"Calico Critters - Hopscotch Rabbit Twins (Bilingual) by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214125.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,48.0,PINK,33.0
020373214156,"Calico Critters Ellwood Elephant Family (Bilingual) by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214156.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,58.0
020373214170,"Calico Critters Yellow Lab Family (Bilingual) by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214170.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,49.0
020373214187,"Calico Critters - Yellow Labrador Twins (Bilingual) by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214187.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0
020373214453,"Calico Critters Baby Discovery Forest by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214453.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREEN,53.0,GREY/WHITE,23.0,BROWN,16.0
020373214521,"Chocolate Lab Triplets by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214521.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,36.0,GREY/WHITE,19.0,RED,18.0
020373214569,"Calico Critters Lakeside Lodge by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214569.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,69.0
020373214590,"Border Collie Twins by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214590.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,44.0,BLACK,41.0
020373214620,"Calico Critters Supermarket by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214620.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,52.0
020373214637,"CC Toy Shop","https://dynamic.indigoimages.ca/gifts/020373214637.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0
020373214682,"CC Roof Rack With Picnic Set by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214682.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,55.0,BROWN,22.0,PINK,10.0
020373214743,"CC Outdoor Sports Fun by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214743.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0
020373214804,"CC Hazelnut Chipmunk Family","https://dynamic.indigoimages.ca/gifts/020373214804.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0,BROWN,33.0,PINK,14.0
020373214811,"CC Hazelnut Chipmunk Twins by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214811.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,36.0,BROWN,30.0,PINK,23.0
020373214835,"Calico Critters - Family Seven Seater by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214835.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,72.0
020373214859,"Calico Critters School Music Set by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214859.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,42.0
020373214866,"Calico Critters School Lunch Set by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214866.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0
020373214897,"Calico Critters Mango Monkey Family","https://dynamic.indigoimages.ca/gifts/020373214897.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,38.0,GREY/WHITE,25.0,BROWN,22.0
020373214903,"Calico Critters Fluffy Hamster Family","https://dynamic.indigoimages.ca/gifts/020373214903.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,41.0,GREY/WHITE,20.0,BLUE,15.0
020373214910,"Calico Critters Fluffy Hamster Twins by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373214910.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,51.0,PINK,26.0,ORANGE,8.0
020373214927,"Calico Critters Red Panda Family","https://dynamic.indigoimages.ca/gifts/020373214927.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,35.0,GREY/WHITE,18.0,ORANGE,14.0
020373215092,"Cuddle Bear Family","https://dynamic.indigoimages.ca/gifts/020373215092.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,32.0,BROWN,26.0,ORANGE,17.0
020373215108,"Cuddle Bear Twins by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373215108.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,32.0,BROWN,22.0,PINK,22.0
020373215115,"Calico Critters Deluxe Kitchen Set by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373215115.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,40.0,BROWN,32.0,PINK,16.0
020373215122,"Calico Critters Deluxe Bathroom Set (Bilingual) by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373215122.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,58.0
020373215535,"Calico Critters Hot Dog Van by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373215535.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",YELLOW,35.0,BROWN,20.0,GREY/WHITE,17.0
020373215542,"Calico Critters - Baby's Nursery Set (Bilingual) by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373215542.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,60.0,PINK,26.0
020373215573,"Calico Critters Seaside Treasure Set by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373215573.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,33.0,BLUE,31.0,GREY/WHITE,19.0
020373215665,"Calico Critters Seaside Merry-Go-Round by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373215665.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,30.0,PINK,27.0,GREEN,17.0
020373215672,"Calico Critters Hopscotch Rabbit Grandparents by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373215672.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,55.0
020373215702,"Ellwoods Elephant Family ","https://dynamic.indigoimages.ca/gifts/020373215702.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,37.0,GREY/WHITE,25.0,PINK,12.0
020373216112,"Calico Critters Connor & Kerri's Carriage Ride by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373216112.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,32.0,BROWN,26.0,GREEN,24.0
020373216426,"Hopscotch Rabbit Family by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373216426.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,29.0,GREEN,22.0,BROWN,21.0
020373216938,"Calico Critters - Silk Cat Family (Bilingual) by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373216938.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,50.0,PINK,22.0,BLUE,9.0
020373217126,"Calico Critters Cozy Cottage Starter Home","https://dynamic.indigoimages.ca/gifts/020373217126.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,48.0,PINK,28.0,ORANGE,11.0
020373217140,"Calico Critters Cherry Cruiser by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373217140.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,35.0,GREY/WHITE,25.0,RED,18.0
020373217157,"Calico Critters Caravan Family Camper by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373217157.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,78.0
020373217201,"Calico Critters - boutique by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373217201.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,33.0,BROWN,21.0,PINK,13.0
020373217218,"Calico Critters - Cosmetic Counter by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373217218.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,39.0,BROWN,20.0,PINK,17.0
020373217225,"Calico Critters - Dressing Area Set by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373217225.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,41.0,BROWN,25.0,PINK,13.0
020373217232,"Calico Critters - Brick Oven Bakery by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373217232.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,30.0,ORANGE,20.0,GREY/WHITE,18.0
020373217249,"Calico Critters - Pizza Delivery Set by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373217249.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,27.0,GREY/WHITE,27.0,ORANGE,12.0
020373217256,"Calico Critters - Doughnut Store by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373217256.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,34.0,GREY/WHITE,24.0,ORANGE,16.0
020373217263,"Calico Critters - Convertible Car by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373217263.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,24.0,ORANGE,20.0,PINK,20.0
020373217270,"Calico Critters - Ballet Theatre by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373217270.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,32.0,GREY/WHITE,20.0,PINK,12.0
020373220676,"Adventure Tree House Gift Set","https://dynamic.indigoimages.ca/gifts/020373220676.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,27.0,PINK,19.0,GREY/WHITE,15.0
020373222564,"Master Bathroom by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373222564.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BLUE,48.0,GREY/WHITE,26.0,PURPLE,13.0
020373222632,"Deluxe Living Room Set by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373222632.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,44.0,GREY/WHITE,35.0
020373222670,"Deluxe Kitchen Set by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373222670.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,55.0,GREY/WHITE,21.0,YELLOW,9.0
020373224599,"Bunk Beds by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373224599.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,45.0,PINK,33.0
020373226241,"CC Triple Baby Bunk Beds by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373226241.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",GREY/WHITE,65.0,PINK,23.0,BLUE,5.0
020373229228,"CC Living Room Suite by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373229228.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",PINK,30.0,GREY/WHITE,28.0,BROWN,19.0
020373229235,"CC Parents Bedroom by Calico Critters","https://dynamic.indigoimages.ca/gifts/020373229235.jpg?maxheight=240&width=228&quality=85&sale=25&lang=en",BROWN,63.0
